0,1,10,53,69,37,55,57,87,71,17
1,53,37,55,57,71,0
2,58,31,85,56,50,86,14,28,52,88,42,20,8,47,60,84,89
3,23,51,65,49,33,67,72,20,19,78,89
4,32,64,95,28,58,38,96,63,50,9,73,94
5,76,91,66,46,79,81,84
6,21,17,11,90,54,69,55,34,40,87,41,16,83
7,70,74,25,97,59,87,93
8,95,99,58,2,38,56,88,27,50,83
9,32,28,58,30,48,4,96,63,86,45
10,36,22,37,97,39,43,61,93,0
11,95,53,69,38,55,6,73,94,83
12,62,68,44,92,75,98,99,15,24,29,82,40,80
13,62,48,91,66,46,80,45
14,58,2,31,85,56,50,86,81,28,88,42,45,47,60,84,89
15,21,62,68,27,12,90,92,75,98,99,24,29,82,40,80,83
16,21,74,6,17,90,54,69,77,24,34,40,87,41,83
17,54,69,37,74,55,57,6,97,87,71,0,16
18,36,26,75,98,22,99,52,27,92
19,76,23,51,65,3,25,59,72,67,78
20,2,31,85,3,52,49,42,33,47,60,89
21,6,90,54,99,15,77,24,29,40,34,80,41,16,83
22,18,10,68,44,39,61,92,36,75,35,82,66,43,93
23,76,51,65,3,79,33,67,72,19,78
24,21,62,12,90,54,15,77,29,34,40,41,80,16,83
25,7,76,74,97,59,72,19,93
26,18,75,98,31,52,27
27,18,26,75,98,99,15,29,8,92
28,58,2,85,4,56,50,86,9,14,81,32,48,96,88,42,45,60,84
29,21,62,68,27,12,90,92,75,98,99,15,24,82,40,80,83
30,70,48,77,96,63,9
31,2,85,49,33,14,26,52,42,20,47,60,84,89
32,64,95,58,4,50,86,9,73,94,28,48,96,63
33,23,51,65,31,3,49,52,67,20,47,89
34,21,62,74,6,90,54,70,77,24,40,87,41,80,16
35,22,68,44,39,61,92,76,36,82,66,46,43,93
36,18,10,22,68,44,39,61,92,75,35,82,66,43,93
37,1,10,69,55,57,97,87,71,0,17
38,95,58,4,56,88,50,73,8,11,94,83
39,36,10,22,35,59,97,44,43,61,93
40,21,6,12,90,54,99,15,77,24,29,34,80,41,16,83
41,21,62,74,6,90,54,70,77,24,34,40,87,80,16
42,58,2,31,85,56,50,86,14,81,28,88,20,47,60,84,89
43,10,22,68,97,44,39,61,92,36,35,82,66,46,93
44,22,68,39,61,12,92,36,75,35,82,66,46,43,93
45,28,62,48,91,96,13,86,14,81,9,84
46,76,5,68,35,82,91,66,44,79,43,61,13
47,2,31,85,49,33,14,81,52,42,20,60,84,89
48,32,28,30,96,63,13,45,86,9
49,31,3,52,33,67,20,47,60,89
50,95,58,2,85,4,56,86,14,94,32,28,38,88,42,8,60
51,76,23,65,3,59,79,33,67,72,19,78
52,18,26,2,31,49,33,20,47,60,89
53,64,1,69,55,57,78,73,71,0,11,94
54,21,74,6,17,90,69,77,24,34,40,87,41,16
55,1,53,69,37,57,6,71,0,17,11
56,95,58,2,85,50,86,14,28,38,88,42,8,60,84
57,1,53,69,37,55,71,0,17
58,95,2,85,4,56,50,86,9,14,73,94,32,28,38,96,88,42,8
59,7,76,51,25,97,39,61,19,93
60,2,31,85,49,56,50,86,14,81,28,52,88,42,20,47,84,89
61,10,22,97,44,39,92,36,76,35,82,59,66,43,46,93
62,15,68,77,24,29,34,13,41,12,80,45
63,32,64,95,30,48,4,96,9
64,32,95,53,4,63,72,78,73,94
65,76,23,51,3,79,33,67,72,19,78
66,22,68,91,44,61,13,76,36,5,35,82,46,79,43
67,76,23,51,65,3,49,79,33,72,19,78
68,22,62,44,12,92,36,75,98,15,29,35,82,66,46,43
69,54,53,37,55,57,6,87,71,0,17,16,11
70,7,30,74,77,34,41,80
71,1,53,69,37,55,57,0,17
72,64,23,51,65,3,25,67,78,19
73,32,64,95,53,58,38,4,11,94
74,7,70,54,25,77,97,34,87,41,17,16
75,18,22,68,27,44,12,92,36,26,98,99,15,29,82
76,23,65,25,91,61,19,51,5,35,66,59,46,79,67,93
77,21,54,70,62,30,74,24,34,40,41,80,16
78,64,23,51,65,53,3,72,67,19
79,76,23,51,5,65,91,66,46,67,81,84,89
80,21,70,62,15,77,24,29,34,40,13,41,12
81,85,91,86,14,28,5,42,79,45,47,60,84,89
82,22,68,44,61,12,92,36,75,98,15,29,35,66,46,43
83,21,99,15,38,24,6,29,40,8,11,16,90
84,2,31,85,56,91,86,14,81,28,5,42,79,45,47,60,89
85,58,2,31,56,50,86,14,81,28,88,42,20,47,60,84,89
86,58,2,85,56,50,9,14,81,32,28,48,96,88,42,45,60,84
87,7,54,69,37,74,6,97,34,41,0,17,16
88,95,58,2,85,56,50,86,14,28,38,42,8,60
89,2,31,85,49,33,14,81,3,52,42,79,20,47,60,84
90,21,54,99,15,24,6,29,40,34,41,16,83
91,76,5,66,46,79,13,45,81,84
92,18,22,68,27,44,61,12,36,75,98,99,15,29,35,82,43
93,10,22,25,97,44,39,61,36,76,7,35,59,43
94,32,64,95,53,58,38,4,50,73,11
95,64,58,4,56,50,73,11,94,32,38,96,88,63,8
96,32,95,28,58,30,48,4,63,86,45,9
97,7,10,37,74,25,59,39,43,61,87,93,17
98,18,26,75,99,15,68,29,82,27,12,92
99,21,18,27,12,90,92,75,98,15,29,40,8,83
